#{"t_start": 1751079995.4536185, "env_id": "None"}
r,l,t
62.485587,4,55.84418
-94.54052,4,55.918052
77.724105,3,55.971986
3.055364,4,56.031762
2.031476,4,56.095212
106.444437,4,56.154685
25.741128,4,56.224087
0.934668,4,56.281358
59.737997,4,56.342056
-20.956264,4,56.387998
7.658984,4,56.456805
-71.152756,4,56.525056
-5.932538,4,56.5946
-76.279801,4,56.654679
56.697984,4,56.731625
-99.101167,4,56.790184
23.438489,4,56.8379
38.856529,3,56.894039
-48.689097,3,56.937768
52.158488,4,56.999278
19.745542,3,57.037931
3.211918,4,57.088146
85.745002,3,57.155493
-33.954558,4,57.226067
22.439042,3,57.277751
-163.738171,4,57.353345
-164.314762,4,57.424054
33.501871,4,57.503845
43.947564,4,57.577098
4.976744,4,57.638097
-88.552845,4,57.700694
-2.792486,3,57.738055
-61.021393,4,57.811898
115.742494,4,57.870602
46.591065,3,57.904863
-107.149409,4,57.98401
-60.306479,3,58.021091
-90.588094,3,58.08825
28.760493,4,58.153911
33.058662,4,58.217105
-99.875074,4,58.286511
-95.706688,3,58.338259
-42.205641,3,58.338259
67.760689,4,58.338259
-31.535879,4,58.354521
29.733562,4,58.357408
-49.360876,4,58.421424
-161.988468,4,58.49074
-13.043236,4,58.552232
117.772345,4,58.609042
33.556597,4,58.671306
-18.733725,4,58.756383
-102.083821,4,58.820996
-184.273065,4,58.880839
23.239065,4,58.938141
-29.82267,4,59.016379
20.656296,4,59.097803
-12.459382,4,59.167932
87.415397,3,59.221151
-37.838833,4,59.293918
-14.105348,4,59.369818
-66.794383,3,59.428055
10.592494,4,59.515407
37.349466,4,59.588798
81.354915,4,59.65748
-174.9758,4,59.724075
93.582963,3,59.771524
64.932589,4,59.821335
22.170817,4,59.886913
27.294719,4,59.986134
86.727993,3,60.043547
6.729036,4,60.107689
1.989509,4,60.177092
47.261561,4,60.249376
108.619555,4,60.304882
-150.3286,4,60.376621
35.301009,4,60.440351
-70.938643,3,60.495548
-118.618432,4,60.572121
9.032043,4,60.638129
-43.21175,4,60.701362
59.652788,4,60.757965
27.064444,4,60.804863
-114.579813,4,60.87145
-41.05171,4,60.936567
71.195248,3,60.989804
-59.290961,4,61.054723
13.002159,4,61.123671
41.081531,4,61.172134
7.533425,4,61.239937
77.803201,3,61.305003
72.080679,3,61.354837
-125.033494,4,61.42221
80.402722,4,61.481681
-55.164644,4,61.554895
-83.92595,4,61.650928
-90.808042,4,61.720165
103.588077,4,61.779777
87.932052,3,61.826103
89.971973,3,61.871523
54.359423,3,61.904766
-33.313771,3,61.95408
-148.531225,4,62.02168
82.190426,3,62.071346
100.754517,4,62.153512
-109.796147,4,62.217027
-89.130601,4,62.271913
-58.526341,4,62.32143
107.526451,4,62.387502
-34.586669,4,62.448501
-1.631702,4,62.504801
-53.804072,3,62.554752
14.118516,3,62.605475
146.835413,4,62.673263
-30.848516,4,62.7438
10.613552,4,62.804512
-6.220745,4,62.871346
-43.206658,4,62.930781
-17.87593,3,62.974929
-29.733871,4,63.021467
74.678547,3,63.071585
134.702922,4,63.135783
-101.090428,4,63.188376
-36.497135,4,63.270361
38.587503,4,63.334783
