#{"t_start": 1749825858.1344798, "env_id": "None"}
r,l,t
2621.156684,13,351.096297
3517.371875,16,351.326374
3496.896659,16,351.551598
4014.721147,16,351.785905
3091.392727,14,351.979575
3315.094905,15,352.193736
3441.071264,15,352.407997
3757.207919,15,352.63059
3183.471583,14,352.837909
3521.257496,15,353.073826
4108.570649,16,353.337066
3439.817264,15,353.555707
3304.209311,14,353.771868
4238.021395,16,354.015818
3218.392567,14,354.209777
4128.095489,16,354.442286
3302.145677,14,354.645555
5586.714543,19,354.913081
2424.949505,13,355.107832
3486.247442,16,355.322212
2610.915121,13,355.527081
3655.44927,16,355.773243
3233.669369,15,356.018225
4222.824923,17,356.272716
3458.363019,15,356.467975
3279.062983,14,356.671818
5157.836923,18,356.917579
3725.491936,16,357.161586
4278.534402,17,357.406553
3863.594443,16,357.633528
4199.392169,16,357.878337
5278.782193,18,358.154481
3771.208638,16,358.426309
4236.941685,17,358.700149
3797.168615,15,358.942775
3258.008638,14,359.146839
2521.845412,13,359.350769
4588.358895,17,359.621174
3884.860625,15,359.85348
2592.988523,13,360.053047
2934.104389,14,360.296173
1990.341707,12,360.486079
3424.241926,15,360.713185
2638.108213,13,360.909027
2837.279925,14,361.129448
3685.46819,16,361.416454
4483.398915,17,361.698972
4285.341263,16,361.93238
3681.258102,16,362.174964
4251.94941,16,362.432557
3543.24432,16,362.665284
2693.354841,14,362.871818
4483.727068,17,363.115927
2811.702493,14,363.331008
4544.502388,17,363.587018
4538.150657,17,363.852583
3251.949013,14,364.077202
3066.31172,14,364.290339
2723.676737,13,364.486629
3945.695071,16,364.732518
3717.675295,15,364.935961
1883.586945,12,365.120718
3722.128371,15,365.345243
3800.21802,16,365.578752
3693.469602,16,365.827681
4010.097258,16,366.06318
4055.652013,16,366.206622
4830.973662,17,366.216827
4156.075021,16,366.225104
4300.199588,16,366.2341
4179.144013,17,366.236176
1968.601474,14,366.442135
2871.554738,14,366.656691
3312.496669,15,366.872751
4280.446967,16,367.118458
4559.601252,17,367.363669
4061.140625,16,367.608966
4358.670825,17,367.864152
3317.186721,14,368.068133
4788.426892,17,368.350508
4147.068398,17,368.627136
4179.277574,16,368.860183
4079.879324,17,369.126575
3355.268277,15,369.33992
4244.704916,16,369.575077
3727.522823,16,369.837994
3818.532079,15,370.083655
3958.500734,16,370.309131
3272.018132,14,370.5306
4433.998623,17,370.78588
4069.878647,16,371.036837
4604.796223,17,371.261395
5090.423676,18,371.546046
3741.013216,15,371.759743
4577.207529,17,372.034765
3821.794567,15,372.237294
2972.915744,14,372.439509
3547.5218,15,372.66352
3153.326793,14,372.860332
3658.019998,16,373.084573
4325.012225,16,373.297975
4572.991852,18,373.553442
1910.293442,12,373.787521
2908.400479,14,373.993207
3743.568714,16,374.205629
3481.787465,15,374.42281
2464.691694,13,374.618047
4079.481501,17,374.883158
3743.280603,16,375.098681
4194.508878,17,375.342847
4157.143839,16,375.616905
3970.218461,16,375.860327
4079.451164,17,376.125062
4736.729609,17,376.367743
4268.776535,17,376.650925
3571.241013,15,376.881785
3292.041259,14,377.086829
5157.020619,18,377.351503
4188.746052,16,377.60194
4128.672525,17,377.856527
3717.227933,15,378.080263
3604.416312,15,378.311447
4102.048556,17,378.579969
3162.455718,15,378.805436
2686.543675,14,378.989567
5511.79232,19,379.29309
3621.862541,15,379.497868
5138.683206,18,379.783612
5233.578668,18,380.029533
2875.479461,14,380.223339
4486.219304,17,380.489751
5168.698784,18,380.76455
4095.099477,17,381.012653
3736.706413,15,381.224409
4667.679879,17,381.226643
5280.673904,18,381.24056
3599.188837,15,381.251108
3915.070791,16,381.257349
4792.791109,17,381.268017
3498.731155,15,381.492386
3479.909264,15,381.707694
2355.613801,13,381.892245
4639.186464,17,382.117612
3221.123841,15,382.398967
3000.279503,14,382.634562
5075.212294,18,382.908118
4292.930323,17,383.178934
4288.649304,16,383.487713
4703.932008,18,383.815147
3488.316197,16,384.089588
3069.331018,14,384.284184
3453.891283,15,384.516086
3265.819019,15,384.731824
4361.437397,17,384.996845
3166.455973,15,385.210372
4582.169288,17,385.454756
3039.808847,14,385.659113
4843.086544,18,385.903874
5086.281472,18,386.148378
4935.626636,18,386.399805
3732.626337,16,386.60411
5325.764185,18,386.847967
3162.44084,14,387.031172
4399.583844,17,387.283526
2939.635646,14,387.489153
3829.658156,15,387.703316
4164.788006,16,387.915766
3633.839363,15,388.159735
5575.760284,19,388.407138
4569.060805,17,388.67312
5652.006628,19,388.938444
4272.828204,17,389.192368
3526.42484,15,389.396917
4233.717097,17,389.632468
4026.811336,16,389.877115
5111.493788,18,390.161242
4547.618909,17,390.405132
3708.78223,16,390.674305
4633.638194,17,390.907027
4314.645986,17,391.163956
4178.053045,16,391.410387
2920.925418,14,391.624575
5069.283405,19,391.88766
4862.012902,18,392.166886
4531.751119,17,392.404469
3781.790474,16,392.639849
4986.703039,18,392.876251
4656.943857,18,393.121546
3132.276515,15,393.356624
4292.006367,17,393.592098
4622.033391,17,393.838531
4369.559325,17,394.095096
4304.921297,17,394.340606
5143.268783,18,394.594553
5755.809643,19,394.863037
5207.639882,18,395.126787
4135.037397,16,395.363657
3470.909515,15,395.569521
4215.958912,17,395.813846
5602.757149,19,396.028753
4708.468724,18,396.043316
3800.667093,16,396.053881
4274.56169,16,396.057449
3268.245307,15,396.069841
4975.539527,18,396.336055
3797.745381,16,396.558994
4263.467556,16,396.77252
3831.052917,16,397.007931
3827.7458,16,397.255184
3906.420768,16,397.479743
3415.528796,15,397.694077
2832.117433,14,397.888598
5662.734752,19,398.151408
5417.306949,19,398.418774
4474.9003,17,398.650794
3428.240405,15,398.856146
3258.640845,14,399.069312
4804.522772,17,399.29422
4696.087565,18,399.550648
3789.905601,16,399.765608
2440.655681,13,399.960364
4629.495851,18,400.224611
4469.622288,17,400.448634
3994.81148,16,400.673171
3566.240557,15,400.888347
5009.410452,18,401.144259
4807.336562,18,401.400801
4357.017809,17,401.655523
4809.808269,18,401.933035
3500.246015,16,402.188228
4178.521387,17,402.454233
5772.361832,19,402.720018
3603.321272,15,402.941665
4455.070542,17,403.187617
4101.922646,17,403.479619
6152.21301,21,403.807003
4532.521437,17,404.072161
3977.252322,16,404.346465
3709.430854,16,404.568977
5504.994647,19,404.849358
5421.777739,19,405.153854
4630.200774,18,405.398741
4374.976171,17,405.632894
6279.957372,20,405.926742
3982.90778,16,406.174004
5136.895234,18,406.452214
5400.095405,19,406.72511
5487.293624,19,407.011912
4495.27752,17,407.292909
5325.359075,19,407.588699
5102.366286,19,407.916706
4990.563908,18,408.182381
3995.839911,16,408.444815
6343.362722,20,408.711561
3571.520431,15,408.922646
5878.492578,20,409.201083
4987.124138,18,409.456505
4349.926446,17,409.701287
5187.320252,18,409.967049
5019.626542,18,410.222158
5281.131848,19,410.497596
3918.154049,16,410.732133
4402.891474,17,410.781399
5773.539565,19,410.792826
4815.963466,17,410.803406
4235.543791,17,410.812089
4227.895693,17,410.822492
2093.330386,14,411.058695
5686.327275,19,411.324541
4799.466991,17,411.588725
5016.097638,18,411.854696
5329.85457,18,412.106495
4614.655357,18,412.383734
5417.378505,19,412.670953
5367.53236,19,412.944107
4679.387409,18,413.191019
5251.13519,18,413.44764
4600.838954,17,413.711203
4805.692028,17,413.957877
5616.626863,19,414.255647
5221.333666,19,414.532317
4072.595521,16,414.766516
5195.02134,19,415.032738
6234.573879,21,415.327517
5895.079638,19,415.61413
4700.569557,17,415.87358
3684.275198,16,416.117767
3994.280355,16,416.332189
5753.048579,19,416.599518
6326.747341,20,416.913955
5301.144245,19,417.169598
5378.375794,18,417.417043
5704.710574,20,417.711432
5595.208451,19,417.997735
4023.394296,16,418.222319
6586.127848,21,418.502269
5227.205491,19,418.788986
5780.353794,19,419.038743
6015.704706,20,419.31428
6263.604488,20,419.577778
5588.031151,19,419.850411
5593.007763,19,420.109115
5441.925628,19,420.39428
5342.985379,19,420.659647
6828.21255,21,420.954735
4692.339751,18,421.222716
5764.165937,20,421.494125
6084.786954,20,421.780412
6428.770179,20,422.076214
4043.181935,16,422.323398
4263.942605,17,422.565089
4415.293178,17,422.79092
5340.361675,19,423.076406
5179.620591,18,423.351138
5677.223907,19,423.596709
6241.919163,21,423.920956
6011.186543,20,424.224828
6039.325284,20,424.499845
5851.867536,20,424.805268
2802.627728,14,425.081517
4485.430448,17,425.358781
6319.593659,21,425.419241
6986.132225,22,425.442406
6015.747303,20,425.454811
6186.909727,20,425.459904
6679.755875,21,425.471835
2716.701918,15,425.706673
5467.974595,19,426.006092
6767.725219,21,426.337684
6328.662804,21,426.670439
5815.593199,19,426.947253
6269.015746,21,427.271546
6880.328797,21,427.607651
5124.826939,18,427.873787
5358.558311,19,428.14002
5030.266519,18,428.383638
6138.931875,20,428.679578
6346.66792,20,428.961044
5669.904644,20,429.268902
6897.981529,22,429.565584
6180.831865,20,429.848473
6911.257119,22,430.146487
6832.86985,21,430.442611
6801.295828,22,430.784609
6224.846058,21,431.08416
5906.021393,19,431.363092
4981.222376,18,431.64009
6846.533981,21,431.938881
6159.636728,20,432.211766
7408.804028,22,432.508896
4759.474641,18,432.78359
4717.796839,18,433.068704
7234.671052,22,433.403968
5885.410488,20,433.679707
6442.158132,21,434.003298
4883.866515,18,434.269461
6314.954376,21,434.594698
6203.533907,20,434.870342
5833.545518,20,435.171803
6799.951734,21,435.465546
6733.876842,22,435.792111
6937.816442,21,436.115482
5453.199911,19,436.428634
6183.963731,20,436.70561
7313.403241,22,437.06091
3938.622885,16,437.298685
5787.604493,19,437.594951
6835.302651,22,437.880009
6803.706906,21,438.198083
5176.018345,19,438.471939
5240.752006,18,438.739662
4228.334555,17,438.96478
6280.590359,20,439.2786
4903.932693,18,439.516709
6313.699949,20,439.812998
5882.685908,20,440.088182
6681.514917,21,440.200663
5943.233613,19,440.210898
6292.800696,21,440.224073
6822.009271,21,440.236661
6190.976238,20,440.241526
1333.12951,12,440.426905
6114.023634,20,440.721997
5248.083543,19,440.988324
6580.68484,21,441.30363
5995.965574,20,441.620079
5870.170634,20,441.953355
7384.425605,22,442.300281
7394.033182,22,442.623818
5202.962446,19,442.902197
6226.230095,20,443.175963
5262.602399,18,443.441641
7609.634922,23,443.791384
6230.190984,21,444.123667
5979.789257,20,444.472928
6743.617232,21,444.759323
6090.947461,20,445.073802
6901.944406,21,445.378608
5411.832018,19,445.652431
7233.303715,22,445.9572
4887.321008,18,446.213883
7262.774528,22,446.519762
7396.820637,22,446.866343
7195.84357,22,447.194421
6842.969355,21,447.495451
8016.295687,23,447.822147
4993.189394,18,448.086104
7165.93789,22,448.431809
6206.426978,20,448.709513
7948.195399,23,449.036322
7241.032842,23,449.370524
8089.738593,24,449.743247
7586.248047,23,450.079554
7566.213879,22,450.38692
6120.344652,20,450.66298
7515.173557,23,450.987618
7416.352312,23,451.314068
7856.063331,23,451.634551
7652.697363,23,451.974967
6914.228028,22,452.300373
7850.884966,23,452.627091
5884.569016,19,452.892071
7971.526226,23,453.220114
5843.966738,20,453.515955
7412.161047,22,453.833608
7259.782976,23,454.148935
6498.257421,21,454.453576
5584.823179,19,454.720704
7529.715812,22,454.923037
7976.622223,23,454.935356
7573.945969,23,454.943393
7324.288217,23,454.955398
7294.466772,22,454.969851
6848.807827,22,455.298064
6007.734702,20,455.567878
7549.646067,23,455.89189
8642.731145,24,456.215497
8200.037249,24,456.55637
7186.261031,22,456.878484
8438.654227,24,457.216452
5358.458187,19,457.51107
8030.103189,23,457.838934
7983.221109,23,458.157825
6983.723913,22,458.475245
7049.559157,22,458.781845
6894.468885,22,459.077159
7453.961678,22,459.405016
6829.156052,22,459.721302
7388.719711,22,460.048647
7418.58935,22,460.375
6828.831355,22,460.701845
7908.590194,24,461.029262
7358.683275,22,461.33654
7682.298095,23,461.651712
7907.129924,23,462.002559
7464.630295,23,462.307896
5528.602015,19,462.585803
6783.784185,21,462.890263
8356.532589,24,463.238138
6698.601639,21,463.512479
5219.476085,19,463.788506
7357.346626,22,464.115456
8073.247305,24,464.434076
7935.332286,23,464.760389
7209.16808,22,465.08914
6300.92197,21,465.392525
8714.844686,25,465.749988
9278.567781,25,466.121633
7563.994502,22,466.497643
6907.041568,21,466.809305
8627.171227,24,467.161602
8258.514402,24,467.487127
8272.147404,24,467.837194
8807.053283,25,468.194262
9158.392409,26,468.571984
6836.05066,21,468.879434
8660.193114,25,469.252192
7642.8158,23,469.395413
7951.474761,23,469.405736
7938.480429,23,469.424239
8157.987394,24,469.436589
7190.721978,22,469.44493
8250.319142,24,469.802004
7912.4228,23,470.149651
8619.749443,25,470.489514
8586.52928,24,470.856995
7764.119709,23,471.2037
8180.405823,24,471.585579
7263.823384,22,471.892677
7597.4949,22,472.210019
7089.393905,22,472.564683
7933.225578,23,472.909633
8229.259545,24,473.256915
9079.455432,25,473.638165
8936.728094,25,473.985916
4930.290911,18,474.226321
8589.941003,24,474.578156
9221.333891,25,474.945119
9146.635353,26,475.323073
8795.059324,25,475.651565
9168.328083,25,476.005601
9189.191757,25,476.383978
7527.371877,22,476.688433
7962.587785,23,477.027836
7000.920961,22,477.354761
8307.706745,24,477.682926
7912.078754,23,478.019718
7386.264173,22,478.32678
9459.028302,26,478.705877
8860.479451,25,479.051065
8650.657841,24,479.387813
9948.9889,26,479.732124
7550.174484,22,480.081857
8132.76251,24,480.419315
10109.534189,27,480.81861
7466.630849,22,481.144435
8012.40676,24,481.473104
10621.748792,28,481.867182
9261.397657,25,482.224144
8833.368083,25,482.5929
6531.303018,21,482.889513
9872.574324,26,483.277243
9104.85203,26,483.645992
9818.559512,26,483.933452
10487.347871,27,483.95576
10504.931084,27,483.970765
11220.54488,29,483.988132
10127.478175,27,483.992388
10895.851901,28,484.413601
10651.580613,28,484.800832
11006.574667,28,485.21898
9320.511752,25,485.580199
10410.948924,28,485.959373
8345.96956,24,486.255354
11794.007122,29,486.700758
10531.476934,27,487.058617
9149.616045,26,487.460645
14329.159049,34,487.938095
9423.081299,26,488.309206
10949.434604,28,488.685075
10361.395735,27,489.057402
12574.674052,30,489.485021
10049.601222,27,489.842534
8151.439422,23,490.18765
10831.907632,28,490.65327
9042.388554,25,491.004898
9144.56267,25,491.406143
11514.265607,29,491.881424
8570.471123,25,492.270508
9704.547365,27,492.666315
10058.038277,27,493.057658
11506.9869,29,493.453474
10196.34984,27,493.840246
12363.376972,30,494.259634
13259.627692,32,494.708741
12065.286515,30,495.126613
12001.608694,30,495.553108
11554.897959,29,495.963988
13871.498971,33,496.440738
13789.837575,32,496.891379
11469.33065,29,497.311741
12038.731392,30,497.741825
9855.187801,26,498.109231
13904.030974,32,498.408991
12724.987318,31,498.428203
13693.057272,32,498.440613
13517.10606,32,498.461218
13895.223529,32,498.472296
16904.131301,39,499.004878
11191.502559,29,499.426168
18677.995266,40,500.048485
10149.816891,27,500.424134
17631.672294,39,500.987747
11196.197143,28,501.405052
11786.574547,29,501.852216
13899.406663,33,502.350929
12668.538732,31,502.816751
14200.771014,32,503.244677
17932.479889,38,503.83426
21038.285678,42,504.459347
11527.912836,29,504.847679
12850.981262,31,505.256542
21325.915652,43,505.837338
21276.756297,43,506.459464
20501.048992,41,507.041787
23191.994685,45,507.703751
24737.453776,47,508.436538
23966.858233,46,509.140617
32521.184778,52,509.875661
32064.365665,52,510.659466
22971.720472,45,511.336359
27250.438459,49,512.037142
24840.918033,48,512.700777
32668.629002,52,513.047716
32862.005941,51,513.072183
32306.587858,50,513.098767
32477.098966,50,513.124745
31997.119615,51,513.149204
463.167347,10,513.303146
32230.656828,51,514.028607
30559.147362,52,514.784648
28745.333286,50,515.467449
32001.445486,51,516.186738
32307.580614,52,516.942024
32322.923341,52,517.687954
32117.995154,51,518.406636
31418.827124,60,519.244482
32993.462558,51,520.017851
31519.403005,51,520.742435
32864.190154,51,521.468812
31284.9803,64,522.366349
32771.171908,50,523.104347
32283.711033,50,523.80533
32964.607196,53,524.576632
32169.559591,51,525.305947
31732.72235,51,526.033725
32497.699808,51,526.751869
32880.571475,51,527.424809
32250.760599,51,527.455947
32955.920288,51,527.484505
31855.706665,51,527.511291
32306.47223,52,527.535413
32743.503376,52,528.26992
32244.207313,51,528.984996
32205.005922,51,529.709602
30351.610785,77,530.808973
31792.479264,51,531.531393
31298.723611,86,532.739519
31895.263039,52,533.497439
32224.915305,51,534.254666
32245.559539,50,534.940333
32226.275797,99,536.404565
32274.732603,50,537.161057
33018.557857,52,537.953304
32077.288757,51,538.70886
33022.291383,51,539.447288
32442.521488,51,540.170967
32006.576738,51,540.911185
32387.478761,51,541.616452
32745.507122,52,541.974592
33566.232813,51,542.006652
32869.677235,52,542.040281
32610.155388,51,542.068085
32785.761999,51,542.094126
32317.599503,89,543.397461
31916.689165,51,544.101029
32562.364477,51,544.846578
33068.155066,52,545.582259
33048.937222,51,546.244087
32921.681857,51,546.991868
33144.699361,52,547.729104
33138.825586,51,548.47238
33494.950281,51,549.207335
32373.044229,52,549.971562
31798.583238,61,550.807294
32379.043394,50,551.527582
31425.179447,56,552.292924
32364.286756,50,553.186582
32442.916353,51,553.904142
33461.999334,51,554.66318
31978.048782,51,555.445636
33476.334991,52,556.209441
32593.579913,51,556.657305
32828.446718,52,556.677881
32636.996945,51,556.711232
32841.42389,52,556.737027
33011.445671,51,556.770634
32958.319922,51,557.60679
31732.936733,51,558.362385
32387.628952,51,559.137948
32853.322532,50,559.974402
32528.770214,51,560.79622
33284.434006,51,561.541409
32073.135332,50,562.226763
25002.50344,45,562.868073
32239.238516,51,563.588616
32920.694073,51,564.321426
33129.313432,51,565.005814
31462.868384,85,566.226783
32379.007858,50,567.010115
32163.138486,73,568.138786
32063.201459,51,568.914424
32934.387302,51,569.698177
33545.371499,52,570.434873
31832.348434,67,571.385104
32557.50276,51,571.690706
32829.816618,51,571.721046
32360.238294,50,571.747592
32005.316467,50,571.774139
32317.986132,52,571.797708
33261.946776,52,572.528817
32995.160671,50,573.254674
32569.385773,51,574.047205
32533.734687,51,574.784608
17443.646623,42,575.427296
31392.396321,76,576.547918
33085.337264,52,577.322284
33250.05172,52,578.050297
31567.464904,76,579.121274
28277.164769,49,579.812795
32409.163779,50,580.540987
32742.591772,52,581.309282
18423.497187,44,581.933821
32673.672592,50,582.618962
32295.036795,51,583.34418
32057.148181,51,584.103974
18918.193919,44,584.694763
32124.403111,50,585.40885
32284.287018,50,586.102712
32413.722761,50,586.245687
33160.23535,52,586.27617
33023.028835,50,586.297133
30885.821819,67,586.335931
30776.174026,67,586.363204
33282.060006,52,587.104329
32166.013699,50,587.82787
32364.934026,50,588.529879
32188.943431,51,589.25396
33183.963723,52,589.968678
31561.304744,63,590.900582
32391.102371,51,591.616044
32216.754693,50,592.321532
31654.161435,58,593.149834
18901.082853,44,593.763089
26320.811812,47,594.416723
31440.128404,69,595.345361
32506.135326,50,596.034004
32267.143182,51,596.768739
32277.271208,50,597.45375
31300.26692,66,598.388457
31062.66727,55,599.203291
18543.512065,44,599.816422
32928.232274,51,600.559238
32934.266464,50,600.641717
33263.743147,51,600.674358
32731.636216,51,600.697693
33259.296507,51,600.730292
31596.21739,56,601.62542
25660.325126,46,602.310873
17871.447036,42,602.915399
31993.018637,50,603.690286
18975.659903,44,604.37127
31437.130398,64,605.32787
32457.34878,50,606.054526
18896.797544,44,606.688216
33312.674753,51,607.391367
18389.607651,44,608.058479
18132.813276,44,608.701929
32984.23501,52,609.394997
18482.394838,43,610.007424
18040.561504,43,610.620089
17721.328967,43,611.211241
32721.503681,51,611.946902
33197.952823,51,612.658211
32819.519198,50,613.355208
17688.556009,42,613.936244
18212.756775,44,614.559907
32901.390724,51,615.256659
32785.225091,51,615.288679
32232.520093,49,615.314479
32359.209665,50,615.341671
32885.269587,50,615.366234
32383.71129,51,616.093374
17376.325999,42,616.678068
18518.903139,44,617.2832
17934.769069,43,617.871574
32663.265453,52,618.599226
18559.111171,44,619.252634
32724.411969,51,619.984422
33568.899541,51,620.701025
27730.306243,48,621.363149
32702.794555,52,622.133215
33040.310477,51,622.923852
17950.962772,43,623.602899
17869.141578,43,624.245528
18533.237784,44,624.875576
32662.339835,50,625.589389
18886.469806,44,626.222772
18504.647989,43,626.835224
18605.444777,44,627.469904
17945.781995,42,628.075102
18685.901823,44,628.698529
17516.255293,42,629.272185
18338.27966,44,629.753083
18185.20287,43,629.78175
19409.066696,45,629.804594
18368.52323,43,629.827242
18430.831785,43,629.850281
19743.395979,46,630.521382
17583.114442,43,631.123068
17819.982208,43,631.696243
17348.434222,42,632.336895
17683.909364,42,632.974434
17643.412089,43,633.602523
32872.329025,51,634.322599
17238.287008,41,634.883298
17363.713106,42,635.513116
24949.496768,45,636.208117
17805.408371,43,636.841665
17848.61083,42,637.429689
17974.65012,43,638.022557
25927.226948,47,638.686189
17764.722072,43,639.356059
17307.469283,42,640.024407
18051.966108,43,640.638966
17676.809386,43,641.298964
17604.563337,42,641.948842
18303.126234,43,642.562288
21835.182347,42,643.146505
18571.420417,43,643.731688
18492.416846,44,644.310853
17655.126586,43,644.363407
17468.550407,42,644.383933
17972.330544,43,644.405162
18088.405307,43,644.431625
17771.794693,42,644.449965
16965.006758,43,645.090826
17218.551066,42,645.6706
17233.791388,42,646.283241
19268.789318,39,646.822485
16997.525731,42,647.413928
18155.619375,43,648.026925
21628.453512,41,648.627431
17447.473523,43,649.271077
18565.908993,43,649.897258
21009.314048,41,650.48856
19150.003106,44,651.111764
22455.709236,43,651.734224
18726.084494,44,652.399393
17135.727301,41,652.97136
17662.956488,43,653.582941
18318.154659,44,654.224997
18252.358492,44,654.836959
17135.477956,42,655.494066
32850.829481,52,656.239877
18701.552407,44,656.870749
32959.132547,50,657.576055
21321.15141,41,658.190488
17647.118931,43,658.802221
18871.61913,44,658.905085
17240.020482,42,658.925541
17728.679344,42,658.948531
17030.204061,41,658.96712
17679.025965,43,658.987012
17970.810592,43,659.609977
17837.502948,43,660.227182
17949.23682,43,660.871141
17103.122927,42,661.441657
17990.026075,43,662.101493
29725.986744,50,662.838124
33116.875616,50,663.594245
19676.050184,39,664.17543
17433.267515,42,664.809665
19253.743778,44,665.432807
21945.73188,42,666.048005
17851.032265,43,666.671478
18067.605968,43,667.32381
19311.170446,45,668.012599
21092.149545,41,668.604757
18127.35295,43,669.225089
17532.552614,42,669.861838
19649.686421,38,670.424168
19573.796426,45,671.074524
19149.855154,44,671.683367
17375.468451,42,672.294694
17894.57582,43,672.948345
17861.148821,43,673.590868
17713.002606,43,673.715936
16904.373031,41,673.740228
17705.402113,43,673.761677
18366.609933,43,673.783823
16987.035313,41,673.801274
25835.197405,47,674.526445
17093.226067,41,675.111845
17700.025476,42,675.670078
32803.363166,50,676.37867
18731.567178,44,677.023745
17160.114443,42,677.635644
32271.919332,49,678.351182
17583.046124,42,678.94411
33565.954188,51,679.677287
18683.012351,44,680.333737
17816.398712,43,680.94677
18603.074289,43,681.538933
30321.544159,50,682.265093
18243.606103,43,682.886107
17883.126451,42,683.5151
17156.073479,41,684.076949
19672.793352,40,684.66892
17996.925443,43,685.269336
21811.282735,41,685.830409
20734.628039,40,686.427079
18110.732794,37,686.958254
17763.342442,42,687.580695
33271.60183,51,688.292035
18944.753287,44,688.31653
19046.484184,44,688.343332
19303.103007,44,688.368628
19271.609752,45,688.394837
32470.908059,53,689.170227
26981.177058,48,689.86924
32985.880756,51,690.614403
18555.346021,44,691.280505
20634.723882,40,691.831734
17602.67252,42,692.443372
33751.763535,51,693.171337
18213.766305,43,693.777782
17684.334132,43,694.390974
18095.746623,43,695.033893
19403.333008,39,695.585505
19363.55768,38,696.157445
17766.831901,42,696.769474
18183.437416,43,697.438065
33321.375376,52,698.220875
17792.631968,43,698.863031
17220.292054,42,699.525303
17734.328285,42,700.15572
30853.497701,66,701.079794
32861.713877,51,701.804699
18155.51877,43,702.438164
32960.505629,51,703.040103
32511.824828,51,703.071094
32098.018374,51,703.099573
32428.134231,51,703.117856
32710.72574,52,703.152205
16917.389525,42,703.799502
17726.309422,43,704.459226
31747.970536,64,705.424705
32962.332718,52,706.199159
17637.21366,36,706.73815
32224.952214,51,707.461391
17736.425864,43,708.139885
32914.086852,51,708.955561
18968.32479,44,709.58188
32797.927625,50,710.305804
17215.939619,42,710.928152
32562.861361,50,711.611231
32406.836823,51,712.344126
32123.603821,51,713.049747
23108.750065,44,713.673809
32198.420573,51,714.382778
18000.962926,43,715.007048
33463.789655,52,715.7417
31923.554259,50,716.478684
30866.003781,53,717.182641
33853.493004,51,717.721556
19461.658915,44,717.745872
33135.251391,52,717.773675
32394.413776,50,717.799046
32576.530542,50,717.824107
29715.308867,52,718.54988
33188.51889,51,719.263367
32197.816848,52,720.085925
32715.002609,50,720.784636
32778.383428,51,721.540418
32085.605592,51,722.289246
32250.311218,51,723.037508
32652.033315,51,723.793119
32181.519471,51,724.550761
31896.868793,51,725.268695
32491.637398,51,725.979513
32829.261864,51,726.730361
29600.103735,51,727.426255
32621.673223,51,728.179539
33038.938197,52,728.925498
32790.977854,51,729.657841
32734.267792,51,730.368009
25251.235852,46,731.031383
32394.529829,52,731.71425
32186.612603,50,732.203412
32588.86982,52,732.232354
33292.947009,53,732.262685
32806.650013,113,732.333498
33754.753187,52,732.363118
32204.609142,52,733.1717
32869.39339,53,733.988667
32327.276182,51,734.7126
32294.784195,52,735.452609
32743.687904,53,736.249257
30324.545935,52,736.989297
29049.490119,50,737.697671
32063.499791,52,738.431417
31902.109573,52,739.167381
32807.977021,51,739.901073
32456.575086,52,740.6435
32454.112093,52,741.378174
30348.016547,52,742.120794
32492.208813,52,742.859115
31985.288327,52,743.600471
32707.239177,51,744.332109
28753.717259,51,745.025028
32402.789526,53,745.778075
32304.824213,52,746.553605
31332.03395,59,746.818426
33129.346647,52,746.849205
31820.885302,50,746.870349
32597.112992,51,746.932201
32351.340352,51,746.97168
